INSERT INTO CUSTOMERS VALUES (customer_id,person_id,'name',zipcode);
INSERT INTO CUSTOMERS VALUES (26388279069734,1573,'Gonzalez',718);
INSERT INTO CUSTOMERS VALUES (26388279069935,1574,'Perez',1351);
INSERT INTO CUSTOMERS VALUES (26388279070038,1575,'Nys',1009);
INSERT INTO CUSTOMERS VALUES (26388279074559,1576,'González',742);
INSERT INTO CUSTOMERS VALUES (26388279076163,1577,'Taylor',1115);
INSERT INTO CUSTOMERS VALUES (28587302323102,1578,'Wu',436);
INSERT INTO CUSTOMERS VALUES (28587302323381,1579,'Zhu',314);
INSERT INTO CUSTOMERS VALUES (28587302326820,1580,'Pliuschin',1224);
INSERT INTO CUSTOMERS VALUES (28587302327073,1581,'Sumac',1276);
INSERT INTO CUSTOMERS VALUES (28587302327692,1582,'Li',427);
INSERT INTO CUSTOMERS VALUES (28587302329322,1583,'Dissanayake',1360);
INSERT INTO CUSTOMERS VALUES (28587302331926,1584,'Golovin',848);
INSERT INTO CUSTOMERS VALUES (30786325579934,1585,'Xu',413);
INSERT INTO CUSTOMERS VALUES (30786325580732,1586,'Dia',1320);
INSERT INTO CUSTOMERS VALUES (30786325581304,1587,'Zhao',397);
INSERT INTO CUSTOMERS VALUES (30786325584549,1588,'Bauer',606);
INSERT INTO CUSTOMERS VALUES (32985348835370,1589,'Lopez',817);
INSERT INTO CUSTOMERS VALUES (32985348835896,1590,'Zhang',314);
INSERT INTO CUSTOMERS VALUES (32985348836313,1591,'Binalshibh',1441);
INSERT INTO CUSTOMERS VALUES (32985348836888,1592,'Escobar',1069);
INSERT INTO CUSTOMERS VALUES (32985348840434,1593,'Al-Khas',524);
INSERT INTO CUSTOMERS VALUES (32985348841211,1594,'Farkas',1154);
INSERT INTO CUSTOMERS VALUES (32985348842035,1595,'Silva',580);
INSERT INTO CUSTOMERS VALUES (7033,1596,'Vital',1201);
INSERT INTO CUSTOMERS VALUES (8364,1597,'Dijkstra',1255);
INSERT INTO CUSTOMERS VALUES (2199023256630,1598,'Chen',383);
INSERT INTO CUSTOMERS VALUES (2199023258996,1599,'Shrestha',1240);
INSERT INTO CUSTOMERS VALUES (2199023259085,1600,'Martins',1292);
INSERT INTO CUSTOMERS VALUES (2199023259171,1601,'Zelaya',521);
INSERT INTO CUSTOMERS VALUES (2199023259713,1602,'Chen',398);
INSERT INTO CUSTOMERS VALUES (2199023262061,1603,'Ahmadzai',959);
INSERT INTO CUSTOMERS VALUES (2199023264012,1604,'He',414);
INSERT INTO CUSTOMERS VALUES (2199023264979,1605,'Peretz',1236);
INSERT INTO CUSTOMERS VALUES (4398046512447,1606,'Anderson',905);
INSERT INTO CUSTOMERS VALUES (4398046515143,1607,'Khan',761);
INSERT INTO CUSTOMERS VALUES (4398046520082,1608,'Zhang',411);
INSERT INTO CUSTOMERS VALUES (4398046521426,1609,'Angello',1139);
INSERT INTO CUSTOMERS VALUES (6597069767724,1610,'Price',1011);
INSERT INTO CUSTOMERS VALUES (6597069768805,1611,'Lu',363);
INSERT INTO CUSTOMERS VALUES (6597069770343,1612,'Silva',582);
INSERT INTO CUSTOMERS VALUES (6597069771466,1613,'Kurková',1085);
INSERT INTO CUSTOMERS VALUES (6597069771672,1614,'Faye',1319);
INSERT INTO CUSTOMERS VALUES (8796093022577,1615,'Lei',415);
INSERT INTO CUSTOMERS VALUES (8796093022610,1616,'He',315);
INSERT INTO CUSTOMERS VALUES (8796093023442,1617,'Zhu',396);
INSERT INTO CUSTOMERS VALUES (8796093023496,1618,'Paphunga',1390);
INSERT INTO CUSTOMERS VALUES (8796093025168,1619,'Tran',943);
INSERT INTO CUSTOMERS VALUES (8796093025177,1620,'Sato',687);
INSERT INTO CUSTOMERS VALUES (8796093029859,1621,'Yang',496);
INSERT INTO CUSTOMERS VALUES (8796093029950,1622,'Zhu',404);
INSERT INTO CUSTOMERS VALUES (10995116280364,1623,'Xu',332);
INSERT INTO CUSTOMERS VALUES (10995116280492,1624,'Murray',1330);
INSERT INTO CUSTOMERS VALUES (10995116284195,1625,'Liu',387);
INSERT INTO CUSTOMERS VALUES (10995116284727,1626,'Ghimire',1241);
INSERT INTO CUSTOMERS VALUES (10995116285620,1627,'Yang',317);
INSERT INTO CUSTOMERS VALUES (10995116285793,1628,'Jones',890);
INSERT INTO CUSTOMERS VALUES (10995116287564,1629,'Berman',857);
INSERT INTO CUSTOMERS VALUES (10995116288536,1630,'Sotto',796);
INSERT INTO CUSTOMERS VALUES (13194139534433,1631,'Parra',1058);
INSERT INTO CUSTOMERS VALUES (13194139534894,1632,'Goenka',1018);
INSERT INTO CUSTOMERS VALUES (13194139537100,1633,'Do',936);
INSERT INTO CUSTOMERS VALUES (13194139539694,1634,'Liu',487);
INSERT INTO CUSTOMERS VALUES (13194139541962,1635,'Alcazar',965);
INSERT INTO CUSTOMERS VALUES (13194139543236,1636,'Li',310);
INSERT INTO CUSTOMERS VALUES (13194139544157,1637,'Yang',345);
INSERT INTO CUSTOMERS VALUES (15393162789746,1638,'Hosseini',1163);
INSERT INTO CUSTOMERS VALUES (15393162790188,1639,'Yang',326);
INSERT INTO CUSTOMERS VALUES (15393162790318,1640,'Abdeslam',964);
INSERT INTO CUSTOMERS VALUES (15393162790875,1641,'Nguyen',933);
INSERT INTO CUSTOMERS VALUES (15393162792822,1642,'Do',919);
INSERT INTO CUSTOMERS VALUES (15393162794562,1643,'Arnoul',961);
INSERT INTO CUSTOMERS VALUES (15393162795267,1644,'Ali',779);
INSERT INTO CUSTOMERS VALUES (15393162795995,1645,'Santos',564);
INSERT INTO CUSTOMERS VALUES (15393162796056,1646,'Bembo-Leta',1096);
INSERT INTO CUSTOMERS VALUES (15393162797065,1647,'Zhou',455);
INSERT INTO CUSTOMERS VALUES (17592186044650,1648,'Wilson',535);
INSERT INTO CUSTOMERS VALUES (17592186044956,1649,'Li',370);
INSERT INTO CUSTOMERS VALUES (17592186045935,1650,'Xu',449);
INSERT INTO CUSTOMERS VALUES (17592186049756,1651,'Zhang',502);
INSERT INTO CUSTOMERS VALUES (17592186054560,1652,'Lee',1212);
INSERT INTO CUSTOMERS VALUES (17592186055026,1653,'Wei',464);
INSERT INTO CUSTOMERS VALUES (19791209301157,1654,'Wong',1209);
INSERT INTO CUSTOMERS VALUES (19791209308019,1655,'Zheng',445);
INSERT INTO CUSTOMERS VALUES (19791209308254,1656,'Parra',1050);
INSERT INTO CUSTOMERS VALUES (21990232555968,1657,'Liu',464);
INSERT INTO CUSTOMERS VALUES (21990232557686,1658,'Kitoko',1095);
INSERT INTO CUSTOMERS VALUES (21990232558171,1659,'Aquino',802);
INSERT INTO CUSTOMERS VALUES (21990232558353,1660,'Zhou',422);
INSERT INTO CUSTOMERS VALUES (21990232560585,1661,'Oliveira',581);
INSERT INTO CUSTOMERS VALUES (21990232563052,1662,'Herath',1359);
INSERT INTO CUSTOMERS VALUES (21990232563119,1663,'Yang',1303);
INSERT INTO CUSTOMERS VALUES (21990232563317,1664,'Zhu',349);
INSERT INTO CUSTOMERS VALUES (21990232565883,1665,'Evans',1424);
INSERT INTO CUSTOMERS VALUES (21990232565954,1666,'Liu',393);
INSERT INTO CUSTOMERS VALUES (24189255811996,1667,'Zhang',379);
INSERT INTO CUSTOMERS VALUES (24189255815022,1668,'Mendez',740);
INSERT INTO CUSTOMERS VALUES (24189255819442,1669,'Ferreira',1293);
INSERT INTO CUSTOMERS VALUES (24189255819738,1670,'Chen',440);
INSERT INTO CUSTOMERS VALUES (24189255821217,1671,'Li',333);
INSERT INTO CUSTOMERS VALUES (26388279066638,1672,'Forouhar',1166);
INSERT INTO CUSTOMERS VALUES (26388279067683,1673,'Linchuk',999);
INSERT INTO CUSTOMERS VALUES (26388279068645,1674,'Becker',608);
INSERT INTO CUSTOMERS VALUES (26388279074996,1675,'Baloch',784);
INSERT INTO CUSTOMERS VALUES (26388279076763,1676,'Chen',472);
INSERT INTO CUSTOMERS VALUES (26388279077154,1677,'Wang',476);
INSERT INTO CUSTOMERS VALUES (26388279077540,1678,'Muller',624);
INSERT INTO CUSTOMERS VALUES (28587302324999,1679,'Davis',892);
INSERT INTO CUSTOMERS VALUES (28587302330112,1680,'Ak',1403);
INSERT INTO CUSTOMERS VALUES (28587302331701,1681,'Tanaka',682);
INSERT INTO CUSTOMERS VALUES (28587302332390,1682,'Wang',451);
INSERT INTO CUSTOMERS VALUES (28587302332567,1683,'Lesmana',670);
INSERT INTO CUSTOMERS VALUES (30786325578160,1684,'Suzuki',684);
INSERT INTO CUSTOMERS VALUES (30786325580482,1685,'Wang',331);
INSERT INTO CUSTOMERS VALUES (30786325580668,1686,'Hai',932);
INSERT INTO CUSTOMERS VALUES (30786325580747,1687,'Aguirre',1343);
INSERT INTO CUSTOMERS VALUES (30786325580877,1688,'Kountche',1261);
INSERT INTO CUSTOMERS VALUES (30786325587760,1689,'Iglinsky',1187);
INSERT INTO CUSTOMERS VALUES (32985348836657,1690,'Andrle',1084);
INSERT INTO CUSTOMERS VALUES (32985348844166,1691,'Nys',1001);
INSERT INTO CUSTOMERS VALUES (35184372090261,1692,'Dom, Pedro, II',572);
INSERT INTO CUSTOMERS VALUES (2459,1693,'Guelleh',1123);
INSERT INTO CUSTOMERS VALUES (5817,1694,'Hashai',1435);
INSERT INTO CUSTOMERS VALUES (6058,1695,'Ferrer',962);
INSERT INTO CUSTOMERS VALUES (6987,1696,'Cardenas',730);
INSERT INTO CUSTOMERS VALUES (7370,1697,'Liu',356);
INSERT INTO CUSTOMERS VALUES (8509,1698,'Boy',1385);
INSERT INTO CUSTOMERS VALUES (2199023257323,1699,'Chung',1375);
INSERT INTO CUSTOMERS VALUES (2199023259280,1700,'Popov',844);
INSERT INTO CUSTOMERS VALUES (2199023259384,1701,'Gillett',1439);
INSERT INTO CUSTOMERS VALUES (2199023259643,1702,'Zhang',400);
INSERT INTO CUSTOMERS VALUES (2199023263242,1703,'Hoang',944);
INSERT INTO CUSTOMERS VALUES (2199023264900,1704,'Ho',912);
INSERT INTO CUSTOMERS VALUES (4398046519486,1705,'Zhang',487);
INSERT INTO CUSTOMERS VALUES (4398046520134,1706,'Wang',471);
INSERT INTO CUSTOMERS VALUES (4398046521433,1707,'Gonzalez',716);
INSERT INTO CUSTOMERS VALUES (6597069767253,1708,'Zhu',438);
INSERT INTO CUSTOMERS VALUES (6597069768382,1709,'Ali',786);
INSERT INTO CUSTOMERS VALUES (6597069768406,1710,'Smith',1024);
INSERT INTO CUSTOMERS VALUES (6597069768453,1711,'Kurková',1087);
INSERT INTO CUSTOMERS VALUES (6597069768743,1712,'Jones',890);
INSERT INTO CUSTOMERS VALUES (6597069768933,1713,'Yang',425);
INSERT INTO CUSTOMERS VALUES (6597069769685,1714,'Alvarez',971);
INSERT INTO CUSTOMERS VALUES (6597069771225,1715,'Xie',468);
INSERT INTO CUSTOMERS VALUES (6597069772534,1716,'Wang',362);
INSERT INTO CUSTOMERS VALUES (6597069773695,1717,'Zhang',416);
INSERT INTO CUSTOMERS VALUES (6597069775066,1718,'Abdullayev',510);
INSERT INTO CUSTOMERS VALUES (6597069775367,1719,'Li',328);
INSERT INTO CUSTOMERS VALUES (8796093022720,1720,'Wang',478);
INSERT INTO CUSTOMERS VALUES (8796093023477,1721,'Zhang',473);
INSERT INTO CUSTOMERS VALUES (8796093024366,1722,'Nguyen',938);
INSERT INTO CUSTOMERS VALUES (8796093026315,1723,'Hussain',787);
INSERT INTO CUSTOMERS VALUES (8796093026347,1724,'Dego',1122);
INSERT INTO CUSTOMERS VALUES (8796093032124,1725,'Salas',718);
INSERT INTO CUSTOMERS VALUES (8796093032897,1726,'Wei',490);
INSERT INTO CUSTOMERS VALUES (10995116278648,1727,'He',408);
INSERT INTO CUSTOMERS VALUES (10995116279257,1728,'Han',1341);
INSERT INTO CUSTOMERS VALUES (10995116280007,1729,'Zhang',458);
INSERT INTO CUSTOMERS VALUES (10995116281537,1730,'Iglinsky',1183);
INSERT INTO CUSTOMERS VALUES (10995116282294,1731,'Jones',1423);
INSERT INTO CUSTOMERS VALUES (10995116283168,1732,'Ekan',1359);
INSERT INTO CUSTOMERS VALUES (10995116285365,1733,'Zhang',314);
INSERT INTO CUSTOMERS VALUES (10995116285651,1734,'Kobayashi',678);
INSERT INTO CUSTOMERS VALUES (10995116287289,1735,'Acevedo',518);
INSERT INTO CUSTOMERS VALUES (10995116287365,1736,'Li',487);
INSERT INTO CUSTOMERS VALUES (13194139534559,1737,'Zhang',469);
INSERT INTO CUSTOMERS VALUES (13194139535444,1738,'Liu',462);
INSERT INTO CUSTOMERS VALUES (13194139537116,1739,'Campbell',1022);
INSERT INTO CUSTOMERS VALUES (13194139539250,1740,'Smith',1111);
INSERT INTO CUSTOMERS VALUES (13194139542806,1741,'Cabanas',521);
INSERT INTO CUSTOMERS VALUES (13194139543785,1742,'Dube',1330);
INSERT INTO CUSTOMERS VALUES (15393162789203,1743,'Abdelli',964);
INSERT INTO CUSTOMERS VALUES (15393162790143,1744,'Gallagher',670);
INSERT INTO CUSTOMERS VALUES (15393162794675,1745,'Batelic',515);
INSERT INTO CUSTOMERS VALUES (15393162798664,1746,'Blume',991);
INSERT INTO CUSTOMERS VALUES (15393162798713,1747,'Diouf',1315);
INSERT INTO CUSTOMERS VALUES (17592186047698,1748,'Popov',860);
INSERT INTO CUSTOMERS VALUES (17592186048159,1749,'Alhouthi',1441);
INSERT INTO CUSTOMERS VALUES (17592186052556,1750,'Hassan',1210);
INSERT INTO CUSTOMERS VALUES (19791209300002,1751,'Diaz',972);
INSERT INTO CUSTOMERS VALUES (19791209301631,1752,'Ben-Tzur',1443);
INSERT INTO CUSTOMERS VALUES (19791209302709,1753,'Jahani',959);
INSERT INTO CUSTOMERS VALUES (19791209305458,1754,'Wang',399);
INSERT INTO CUSTOMERS VALUES (19791209305719,1755,'Zhang',442);
INSERT INTO CUSTOMERS VALUES (19791209306610,1756,'Do',915);
INSERT INTO CUSTOMERS VALUES (19791209309782,1757,'Evans',1425);
INSERT INTO CUSTOMERS VALUES (21990232557790,1758,'Li',423);
INSERT INTO CUSTOMERS VALUES (21990232558090,1759,'Berg',1252);
INSERT INTO CUSTOMERS VALUES (21990232558583,1760,'Zhao',459);
INSERT INTO CUSTOMERS VALUES (21990232558619,1761,'Rodriguez',1064);
INSERT INTO CUSTOMERS VALUES (21990232560489,1762,'Gonzalez',731);
INSERT INTO CUSTOMERS VALUES (21990232561014,1763,'Xu',501);
INSERT INTO CUSTOMERS VALUES (21990232561666,1764,'Antono',653);
INSERT INTO CUSTOMERS VALUES (21990232564653,1765,'Yang',503);
INSERT INTO CUSTOMERS VALUES (21990232565327,1766,'Yang',375);
INSERT INTO CUSTOMERS VALUES (21990232566232,1767,'Yang',436);
INSERT INTO CUSTOMERS VALUES (21990232566399,1768,'Alonso',1349);
INSERT INTO CUSTOMERS VALUES (24189255817834,1769,'Toth',1151);
INSERT INTO CUSTOMERS VALUES (24189255819203,1770,'Hleb',993);
INSERT INTO CUSTOMERS VALUES (24189255819395,1771,'Jahani',957);
INSERT INTO CUSTOMERS VALUES (24189255820963,1772,'Anwar',644);
INSERT INTO CUSTOMERS VALUES (24189255821127,1773,'Michel',1134);
INSERT INTO CUSTOMERS VALUES (26388279067899,1774,'Smith',1423);
INSERT INTO CUSTOMERS VALUES (26388279068358,1775,'Fernandez',802);
INSERT INTO CUSTOMERS VALUES (26388279069486,1776,'Ho',923);
INSERT INTO CUSTOMERS VALUES (26388279069867,1777,'Perez',1427);
INSERT INTO CUSTOMERS VALUES (26388279075189,1778,'Hayvoronsky',1415);
INSERT INTO CUSTOMERS VALUES (26388279077225,1779,'Muller',614);
INSERT INTO CUSTOMERS VALUES (28587302323087,1780,'Zhu',366);
INSERT INTO CUSTOMERS VALUES (28587302324120,1781,'Estefan',1076);
INSERT INTO CUSTOMERS VALUES (28587302324133,1782,'Faye',1315);
INSERT INTO CUSTOMERS VALUES (28587302326496,1783,'Colombo',1177);
INSERT INTO CUSTOMERS VALUES (28587302327363,1784,'Wang',481);
INSERT INTO CUSTOMERS VALUES (28587302327616,1785,'Rodriguez',1431);
INSERT INTO CUSTOMERS VALUES (28587302329847,1786,'Gonzalez',1058);
INSERT INTO CUSTOMERS VALUES (28587302330718,1787,'Li',336);
INSERT INTO CUSTOMERS VALUES (28587302330747,1788,'Souza',588);
INSERT INTO CUSTOMERS VALUES (28587302331645,1789,'Pinto',1058);
INSERT INTO CUSTOMERS VALUES (28587302331676,1790,'Kobzon',1415);
INSERT INTO CUSTOMERS VALUES (30786325583780,1791,'Alfonsin',971);
INSERT INTO CUSTOMERS VALUES (30786325584347,1792,'Bethke',1188);
INSERT INTO CUSTOMERS VALUES (30786325585718,1793,'Manalo',795);
INSERT INTO CUSTOMERS VALUES (30786325587014,1794,'Cruz',794);
INSERT INTO CUSTOMERS VALUES (30786325587373,1795,'Yang',468);
INSERT INTO CUSTOMERS VALUES (32985348836336,1796,'Nimba',1092);
INSERT INTO CUSTOMERS VALUES (32985348840882,1797,'Yoon',1338);
INSERT INTO CUSTOMERS VALUES (32985348841139,1798,'Atangana',1040);
INSERT INTO CUSTOMERS VALUES (32985348841490,1799,'Bruno',1168);
INSERT INTO CUSTOMERS VALUES (32985348842471,1800,'Anderson',873);
INSERT INTO CUSTOMERS VALUES (32985348842489,1801,'Linchuk',991);
INSERT INTO CUSTOMERS VALUES (32985348843931,1802,'Shin',1337);
INSERT INTO CUSTOMERS VALUES (32985348844111,1803,'Liu',431);
INSERT INTO CUSTOMERS VALUES (35184372089556,1804,'Li',450);
INSERT INTO CUSTOMERS VALUES (1561,1805,'Jin',432);
INSERT INTO CUSTOMERS VALUES (5131,1806,'Kanam',1093);
INSERT INTO CUSTOMERS VALUES (5972,1807,'Martins',1292);
INSERT INTO CUSTOMERS VALUES (8193,1808,'Liu',475);
INSERT INTO CUSTOMERS VALUES (2199023258278,1809,'Frei',551);
INSERT INTO CUSTOMERS VALUES (2199023259303,1810,'Kazadi',1099);
INSERT INTO CUSTOMERS VALUES (2199023260208,1811,'Smith',880);
INSERT INTO CUSTOMERS VALUES (4398046511515,1812,'Campbell',537);
INSERT INTO CUSTOMERS VALUES (4398046513821,1813,'Ahmed',778);
INSERT INTO CUSTOMERS VALUES (4398046514010,1814,'Wang',400);
INSERT INTO CUSTOMERS VALUES (4398046515416,1815,'Bajracharya',1242);
INSERT INTO CUSTOMERS VALUES (4398046517558,1816,'Karlsson',1367);
INSERT INTO CUSTOMERS VALUES (4398046520638,1817,'Alvarez',731);
INSERT INTO CUSTOMERS VALUES (4398046521867,1818,'Chiri',1239);
INSERT INTO CUSTOMERS VALUES (6597069767948,1819,'Smith',985);
INSERT INTO CUSTOMERS VALUES (6597069769494,1820,'Rodriguez',1069);
INSERT INTO CUSTOMERS VALUES (6597069769881,1821,'Ha',939);
INSERT INTO CUSTOMERS VALUES (6597069770441,1822,'Wang',448);
INSERT INTO CUSTOMERS VALUES (6597069770642,1823,'Li',460);
INSERT INTO CUSTOMERS VALUES (6597069773569,1824,'Michie',1017);
INSERT INTO CUSTOMERS VALUES (6597069773819,1825,'Li',360);
INSERT INTO CUSTOMERS VALUES (6597069774765,1826,'Kurková',1082);
INSERT INTO CUSTOMERS VALUES (8796093023429,1827,'Li',328);
INSERT INTO CUSTOMERS VALUES (8796093028005,1828,'King',877);
INSERT INTO CUSTOMERS VALUES (8796093029443,1829,'Komarkova',845);
INSERT INTO CUSTOMERS VALUES (8796093029716,1830,'Garcia',812);
INSERT INTO CUSTOMERS VALUES (8796093031205,1831,'Lax',1154);
INSERT INTO CUSTOMERS VALUES (10995116278283,1832,'Karimi',1164);
INSERT INTO CUSTOMERS VALUES (10995116280317,1833,'Yang',481);
INSERT INTO CUSTOMERS VALUES (10995116281925,1834,'Kiss',1151);
INSERT INTO CUSTOMERS VALUES (10995116282348,1835,'Khan',784);
INSERT INTO CUSTOMERS VALUES (13194139533397,1836,'Li',423);
INSERT INTO CUSTOMERS VALUES (13194139533474,1837,'Ferrer',965);
INSERT INTO CUSTOMERS VALUES (13194139534628,1838,'Eduard',1415);
INSERT INTO CUSTOMERS VALUES (13194139534644,1839,'Stewart',1422);
INSERT INTO CUSTOMERS VALUES (13194139535258,1840,'Gonzalez',1069);
INSERT INTO CUSTOMERS VALUES (13194139535611,1841,'Li',457);
INSERT INTO CUSTOMERS VALUES (13194139537082,1842,'Santos',819);
INSERT INTO CUSTOMERS VALUES (13194139538213,1843,'Chen',1209);
INSERT INTO CUSTOMERS VALUES (13194139539897,1844,'Yang',502);
INSERT INTO CUSTOMERS VALUES (13194139540653,1845,'Smith',1110);
INSERT INTO CUSTOMERS VALUES (13194139540842,1846,'Popov',833);
INSERT INTO CUSTOMERS VALUES (13194139541486,1847,'Kamkar',1165);
INSERT INTO CUSTOMERS VALUES (13194139542097,1848,'Agrest',991);
INSERT INTO CUSTOMERS VALUES (13194139543309,1849,'Fischer',595);
INSERT INTO CUSTOMERS VALUES (13194139543673,1850,'Yang',502);
INSERT INTO CUSTOMERS VALUES (15393162789497,1851,'Wang',487);
INSERT INTO CUSTOMERS VALUES (15393162793128,1852,'Alves',561);
INSERT INTO CUSTOMERS VALUES (15393162793405,1853,'Ivanov',837);
INSERT INTO CUSTOMERS VALUES (15393162794066,1854,'Delfino',1429);
INSERT INTO CUSTOMERS VALUES (15393162796707,1855,'Zhang',348);
INSERT INTO CUSTOMERS VALUES (15393162797543,1856,'Hussain',773);
INSERT INTO CUSTOMERS VALUES (15393162797836,1857,'Miranda',577);
INSERT INTO CUSTOMERS VALUES (17592186046468,1858,'Kauspedas',529);
INSERT INTO CUSTOMERS VALUES (17592186048039,1859,'Ferrer',966);
INSERT INTO CUSTOMERS VALUES (17592186051650,1860,'Bembo-Leta',1099);
INSERT INTO CUSTOMERS VALUES (17592186051746,1861,'Donati',1173);
INSERT INTO CUSTOMERS VALUES (17592186052543,1862,'Applunius',1216);
INSERT INTO CUSTOMERS VALUES (17592186054763,1863,'Chen',422);
INSERT INTO CUSTOMERS VALUES (19791209300375,1864,'Manalo',798);
INSERT INTO CUSTOMERS VALUES (19791209304157,1865,'Lopez',811);
INSERT INTO CUSTOMERS VALUES (19791209306279,1866,'Persson',1363);
INSERT INTO CUSTOMERS VALUES (19791209307329,1867,'Popov',866);
INSERT INTO CUSTOMERS VALUES (21990232556422,1868,'Liu',473);
INSERT INTO CUSTOMERS VALUES (21990232558024,1869,'Michie',1013);
INSERT INTO CUSTOMERS VALUES (21990232558291,1870,'Popov',835);
INSERT INTO CUSTOMERS VALUES (21990232559939,1871,'Zhang',467);
INSERT INTO CUSTOMERS VALUES (21990232561659,1872,'Perera',1354);
INSERT INTO CUSTOMERS VALUES (21990232562358,1873,'Sato',695);
INSERT INTO CUSTOMERS VALUES (21990232563204,1874,'Alberti',1174);
INSERT INTO CUSTOMERS VALUES (21990232565392,1875,'Alvarez',1432);
INSERT INTO CUSTOMERS VALUES (24189255811120,1876,'Vries',1249);
INSERT INTO CUSTOMERS VALUES (24189255811793,1877,'Li',357);
INSERT INTO CUSTOMERS VALUES (24189255812353,1878,'Zhang',367);
INSERT INTO CUSTOMERS VALUES (24189255815937,1879,'Mohede',650);
INSERT INTO CUSTOMERS VALUES (26388279068197,1880,'Ali',528);
INSERT INTO CUSTOMERS VALUES (26388279068333,1881,'Suzuki',674);
INSERT INTO CUSTOMERS VALUES (26388279070228,1882,'Martin',1134);
INSERT INTO CUSTOMERS VALUES (26388279075098,1883,'Basov',867);
INSERT INTO CUSTOMERS VALUES (26388279077070,1884,'Li',464);
INSERT INTO CUSTOMERS VALUES (28587302322822,1885,'Liu',447);
INSERT INTO CUSTOMERS VALUES (28587302324594,1886,'Michie',1015);
INSERT INTO CUSTOMERS VALUES (28587302325636,1887,'Yang',321);
INSERT INTO CUSTOMERS VALUES (28587302326089,1888,'Yan',415);
INSERT INTO CUSTOMERS VALUES (28587302326190,1889,'Mota',517);
INSERT INTO CUSTOMERS VALUES (28587302327679,1890,'Anderson',1048);
INSERT INTO CUSTOMERS VALUES (28587302328875,1891,'Rodriguez',729);
INSERT INTO CUSTOMERS VALUES (28587302328979,1892,'Cruz',796);
INSERT INTO CUSTOMERS VALUES (30786325578780,1893,'Dia',1318);
INSERT INTO CUSTOMERS VALUES (30786325578980,1894,'Zhang',449);
INSERT INTO CUSTOMERS VALUES (30786325584194,1895,'Araya',1057);
INSERT INTO CUSTOMERS VALUES (30786325587798,1896,'Kobayashi',712);
INSERT INTO CUSTOMERS VALUES (30786325588384,1897,'Vanunu',1230);
INSERT INTO CUSTOMERS VALUES (32985348834996,1898,'Hussain',782);
INSERT INTO CUSTOMERS VALUES (32985348837424,1899,'Chen',456);
INSERT INTO CUSTOMERS VALUES (32985348840396,1900,'Wang',468);
INSERT INTO CUSTOMERS VALUES (32985348841088,1901,'Alonso',1077);
INSERT INTO CUSTOMERS VALUES (32985348842110,1902,'Keita',1321);
INSERT INTO CUSTOMERS VALUES (35184372093299,1903,'Carr',1327);
INSERT INTO CUSTOMERS VALUES (35184372095154,1904,'Rodriguez',1064);
INSERT INTO CUSTOMERS VALUES (3478,1905,'Liu',340);
INSERT INTO CUSTOMERS VALUES (3609,1906,'Baudry',1045);
INSERT INTO CUSTOMERS VALUES (5356,1907,'Avrukh',1181);
INSERT INTO CUSTOMERS VALUES (7190,1908,'Antonio',810);
INSERT INTO CUSTOMERS VALUES (2199023256802,1909,'Rajoelina',1199);
